"grupo" "ordem" "familia" "especie_ou_subespecie" "categoria" "lista_2014"
"269" "invertebrados_terrestres" "Symphypleona" "Arrhopalitidae" "Arrhopalites gnaspinii" "CR" 1
"270" "invertebrados_terrestres" "Symphypleona" "Arrhopalitidae" "Arrhopalites heteroculatus" "VU" 1
"271" "invertebrados_terrestres" "Symphypleona" "Arrhopalitidae" "Arrhopalites lawrencei" "VU" 1
"272" "invertebrados_terrestres" "Symphypleona" "Arrhopalitidae" "Arrhopalites paranaensis" "CR" 1
"273" "invertebrados_terrestres" "Unionoida" "Hyriidae" "Diplodon koseritzi" "EN" 1
"274" "invertebrados_terrestres" "Unionoida" "Mycetopodidae" "Mycetopoda legumen" "EN" 1
"275" "invertebrados_terrestres" "Zygentoma" "Nicoletiidae" "Cubacubana spelaea" "VU" 0
"276" "anfibios" "Anura" "Aromobatidae" "Anomaloglossus apiau" "EN" 0
"277" "anfibios" "Anura" "Aromobatidae" "Anomaloglossus tepequem" "CR (PEX)" 0
"278" "anfibios" "Anura" "Brachycephalidae" "Brachycephalus mirissimus" "VU" 0
"279" "anfibios" "Anura" "Brachycephalidae" "Brachycephalus pernix" "CR" 1
"280" "anfibios" "Anura" "Brachycephalidae" "Brachycephalus quiririensis" "EN" 0
"281" "anfibios" "Anura" "Brachycephalidae" "Ischnocnema epipeda" "CR (PEX)" 0
"282" "anfibios" "Anura" "Brachycephalidae" "Ischnocnema garciai" "CR" 0
"283" "anfibios" "Anura" "Brachycephalidae" "Ischnocnema karst" "VU" 0
"284" "anfibios" "Anura" "Brachycephalidae" "Ischnocnema manezinho" "EN" 1
"285" "anfibios" "Anura" "Bufonidae" "Melanophryniscus admirabilis" "CR" 1
"286" "anfibios" "Anura" "Bufonidae" "Melanophryniscus biancae" "EN" 0
"287" "anfibios" "Anura" "Bufonidae" "Melanophryniscus cambaraensis" "EN" 1
"288" "anfibios" "Anura" "Bufonidae" "Melanophryniscus dorsalis" "VU" 1
"289" "anfibios" "Anura" "Bufonidae" "Melanophryniscus klappenbachi" "VU" 0
"290" "anfibios" "Anura" "Bufonidae" "Melanophryniscus macrogranulosus" "EN" 1
"291" "anfibios" "Anura" "Bufonidae" "Melanophryniscus montevidensis" "VU" 0
"292" "anfibios" "Anura" "Bufonidae" "Melanophryniscus setiba" "VU" 1
"293" "anfibios" "Anura" "Bufonidae" "Rhinella casconi" "CR" 0
"294" "anfibios" "Anura" "Ceratophryidae" "Ceratophrys ornata" "CR (PEX)" 0
"295" "anfibios" "Anura" "Cycloramphidae" "Cycloramphus diringshofeni" "CR" 1
"296" "anfibios" "Anura" "Cycloramphidae" "Cycloramphus faustoi" "VU" 1
"297" "anfibios" "Anura" "Cycloramphidae" "Cycloramphus stejnegeri" "CR (PEX)" 0
"298" "anfibios" "Anura" "Cycloramphidae" "Thoropa lutzi" "CR (PEX)" 0
"299" "anfibios" "Anura" "Cycloramphidae" "Thoropa petropolitana" "CR (PEX)" 1
"300" "anfibios" "Anura" "Eleutherodactylidae" "Adelophryne maranguapensis" "CR" 1
"301" "anfibios" "Anura" "Hylidae" "Boana buriti" "VU" 0
"302" "anfibios" "Anura" "Hylidae" "Boana cymbalum" "EX" 0
"303" "anfibios" "Anura" "Hylidae" "Bokermannohyla napolii" "VU" 0
"304" "anfibios" "Anura" "Hylidae" "Bokermannohyla vulcaniae" "EN" 1
"305" "anfibios" "Anura" "Hylidae" "Nyctimantis pomba" "CR" 1
"306" "anfibios" "Anura" "Hylidae" "Scinax alcatraz" "VU" 1
"307" "anfibios" "Anura" "Hylidae" "Scinax faivovichi" "VU" 1
"308" "anfibios" "Anura" "Hylidae" "Scinax muriciensis" "CR" 0
"309" "anfibios" "Anura" "Hylidae" "Scinax peixotoi" "CR (PEX)" 1
"310" "anfibios" "Anura" "Hylidae" "Scinax pinimus" "VU" 0
"311" "anfibios" "Anura" "Hylidae" "Sphaenorhynchus bromelicola" "EN" 0
"312" "anfibios" "Anura" "Hylidae" "Sphaenorhynchus cammaeus" "CR" 0
"313" "anfibios" "Anura" "Hylidae" "Sphaenorhynchus canga" "CR" 0
"314" "anfibios" "Anura" "Hylidae" "Xenohyla truncata" "VU" 1
"315" "anfibios" "Anura" "Hylodidae" "Crossodactylus boulengeri" "CR (PEX)" 0
"316" "anfibios" "Anura" "Hylodidae" "Crossodactylus dantei" "CR" 1
"317" "anfibios" "Anura" "Hylodidae" "Crossodactylus dispar" "CR (PEX)" 0
"318" "anfibios" "Anura" "Hylodidae" "Crossodactylus franciscanus" "CR (PEX)" 0
"319" "anfibios" "Anura" "Hylodidae" "Hylodes glaber" "CR (PEX)" 0
"320" "anfibios" "Anura" "Hylodidae" "Hylodes magalhaesi" "VU" 0
"321" "anfibios" "Anura" "Hylodidae" "Hylodes mertensi" "CR" 0
"322" "anfibios" "Anura" "Hylodidae" "Hylodes sazimai" "EN" 0
"323" "anfibios" "Anura" "Leptodactylidae" "Crossodactylodes itambe" "CR" 0
"324" "anfibios" "Anura" "Leptodactylidae" "Crossodactylodes izecksohni" "EN" 0
"325" "anfibios" "Anura" "Leptodactylidae" "Paratelmatobius lutzii" "CR (PEX)" 1
"326" "anfibios" "Anura" "Leptodactylidae" "Physalaemus soaresi" "CR" 1
"327" "anfibios" "Anura" "Microhylidae" "Chiasmocleis alagoana" "VU" 1
"328" "anfibios" "Anura" "Odontophrynidae" "Proceratophrys ararype" "CR" 0
"329" "anfibios" "Anura" "Odontophrynidae" "Proceratophrys palustris" "CR" 1
"330" "anfibios" "Anura" "Odontophrynidae" "Proceratophrys sanctaritae" "CR" 1
"331" "anfibios" "Anura" "Phyllomedusidae" "Phrynomedusa fimbriata" "EX" 1
"332" "anfibios" "Anura" "Phyllomedusidae" "Phrynomedusa marginata" "CR (PEX)" 0
"333" "anfibios" "Anura" "Phyllomedusidae" "Phrynomedusa vanzolinii" "CR (PEX)" 0
"334" "anfibios" "Anura" "Phyllomedusidae" "Pithecopus rusticus" "CR" 0
"335" "anfibios" "Anura" "Strabomantidae" "Euparkerella robusta" "CR" 0
"336" "anfibios" "Anura" "Strabomantidae" "Holoaden bradei" "CR (PEX)" 1
"337" "repteis" "Squamata" "Amphisbaenidae" "Amphisbaena arda" "EN" 1
"338" "repteis" "Squamata" "Amphisbaenidae" "Amphisbaena frontalis" "EN" 1
"339" "repteis" "Squamata" "Amphisbaenidae" "Amphisbaena nigricauda" "EN" 1
"340" "repteis" "Squamata" "Amphisbaenidae" "Amphisbaena supernumeraria" "EN" 1
"341" "repteis" "Squamata" "Amphisbaenidae" "Amphisbaena uroxena" "EN" 1
"342" "repteis" "Squamata" "Amphisbaenidae" "Leposternon kisteumacheri" "VU" 1
"343" "repteis" "Squamata" "Amphisbaenidae" "Leposternon octostegum" "EN" 1
"344" "repteis" "Squamata" "Amphisbaenidae" "Leposternon scutigerum" "EN" 1
"345" "repteis" "Squamata" "Boidae" "Corallus cropanii" "VU" 1
"346" "repteis" "Squamata" "Dactyloidae" "Dactyloa nasofrontalis" "VU" 1
"347" "repteis" "Squamata" "Dactyloidae" "Dactyloa pseudotigrina" "VU" 1
"348" "repteis" "Squamata" "Dipsadidae" "Apostolepis arenaria" "EN" 1
"349" "repteis" "Squamata" "Dipsadidae" "Apostolepis gaboi" "EN" 1
"350" "repteis" "Squamata" "Dipsadidae" "Apostolepis quirogai" "EN" 1
"351" "repteis" "Squamata" "Dipsadidae" "Apostolepis striata" "EN" 1
"352" "repteis" "Squamata" "Dipsadidae" "Atractus caete" "EN" 1
"353" "repteis" "Squamata" "Dipsadidae" "Atractus ronnie" "EN" 1
"354" "repteis" "Squamata" "Dipsadidae" "Atractus thalesdelemai" "EN" 1
"355" "repteis" "Squamata" "Dipsadidae" "Calamodontophis ronaldoi" "EN" 1
"356" "repteis" "Squamata" "Dipsadidae" "Ditaxodon taeniatus" "VU" 1
"357" "repteis" "Squamata" "Dipsadidae" "Echinanthera cephalomaculata" "VU" 1
"358" "repteis" "Squamata" "Dipsadidae" "Phalotris multipunctatus" "EN" 1
"359" "repteis" "Squamata" "Dipsadidae" "Philodryas livida" "VU" 1
"360" "repteis" "Squamata" "Dipsadidae" "Rodriguesophis chui" "EN" 1
"361" "repteis" "Squamata" "Dipsadidae" "Rodriguesophis scriptorcibatus" "EN" 1
"362" "repteis" "Squamata" "Gymnophthalmidae" "Bachia didactyla" "EN" 1
"363" "repteis" "Squamata" "Gymnophthalmidae" "Bachia psamophila" "CR" 1
"364" "repteis" "Squamata" "Gymnophthalmidae" "Calyptommatus leiolepis" "EN" 1
"365" "repteis" "Squamata" "Gymnophthalmidae" "Calyptommatus nicterus" "EN" 1
"366" "repteis" "Squamata" "Gymnophthalmidae" "Calyptommatus sinebrachiatus" "EN" 1
"367" "repteis" "Squamata" "Gymnophthalmidae" "Colobodactylus dalcyanus" "EN" 1
"368" "repteis" "Squamata" "Gymnophthalmidae" "Heterodactylus lundii" "VU" 1
"369" "repteis" "Squamata" "Gymnophthalmidae" "Heterodactylus septentrionalis" "EN" 1
"370" "repteis" "Squamata" "Gymnophthalmidae" "Leposoma annectans" "VU" 1
"371" "repteis" "Squamata" "Gymnophthalmidae" "Leposoma baturitensis" "EN" 1
"372" "repteis" "Squamata" "Gymnophthalmidae" "Leposoma nanodactylus" "EN" 1
"373" "repteis" "Squamata" "Gymnophthalmidae" "Leposoma puk" "EN" 1
"374" "repteis" "Squamata" "Gymnophthalmidae" "Placosoma cipoense" "EN" 1
"375" "repteis" "Squamata" "Gymnophthalmidae" "Procellosaurinus tetradactylus" "EN" 1
"376" "repteis" "Squamata" "Leiosauridae" "Enyalius erythroceneus" "CR" 1
"377" "repteis" "Squamata" "Liolaemidae" "Liolaemus arambarensis" "EN" 1
"378" "repteis" "Squamata" "Liolaemidae" "Liolaemus lutzae" "CR" 1
"379" "repteis" "Squamata" "Liolaemidae" "Liolaemus occipitalis" "VU" 1
"380" "repteis" "Squamata" "Mabuyidae" "Brasiliscincus caissara" "EN" 1
"381" "repteis" "Squamata" "Phyllodactylidae" "Homonota uruguayensis" "VU" 1
"382" "repteis" "Squamata" "Sphaerodactylidae" "Coleodactylus natalensis" "EN" 1
"383" "repteis" "Squamata" "Sphaerodactylidae" "Gonatodes tapajonicus" "EN" 1
"384" "repteis" "Squamata" "Teiidae" "Ameiva parecis" "EN" 1
"385" "repteis" "Squamata" "Teiidae" "Ameivula nativo" "EN" 1
"386" "repteis" "Squamata" "Teiidae" "Contomastix vacariensis" "VU" 1
"387" "repteis" "Squamata" "Teiidae" "Glaucomastix abaetensis" "EN" 1
"388" "repteis" "Squamata" "Teiidae" "Glaucomastix littoralis" "EN" 1
"389" "repteis" "Squamata" "Teiidae" "Kentropyx vanzoi" "VU" 1
"390" "repteis" "Squamata" "Tropidophiidae" "Tropidophis grapiuna" "VU" 1
"391" "repteis" "Squamata" "Tropiduridae" "Eurolophosaurus amathites" "EN" 1
"392" "repteis" "Squamata" "Tropiduridae" "Stenocercus azureus" "EN" 1
"393" "repteis" "Squamata" "Tropiduridae" "Stenocercus dumerilii" "VU" 1
"394" "repteis" "Squamata" "Tropiduridae" "Tropidurus erythrocephalus" "VU" 1
"395" "repteis" "Squamata" "Tropiduridae" "Tropidurus hygomi" "VU" 1
"396" "repteis" "Squamata" "Tropiduridae" "Tropidurus imbituba" "CR" 1
"397" "repteis" "Squamata" "Tropiduridae" "Tropidurus psammonastes" "EN" 1
"398" "repteis" "Squamata" "Viperidae" "Bothrops alcatraz" "CR" 1
"399" "repteis" "Squamata" "Viperidae" "Bothrops insularis" "CR" 1
"400" "repteis" "Squamata" "Viperidae" "Bothrops muriciensis" "EN" 1
"401" "repteis" "Squamata" "Viperidae" "Bothrops otavioi" "CR" 1
"402" "repteis" "Squamata" "Viperidae" "Bothrops pirajai" "EN" 1
"403" "repteis" "Testudines" "Chelidae" "Ranacephala hogei" "VU" 1
"404" "repteis" "Testudines" "Cheloniidae" "Caretta caretta" "VU" 1
"405" "repteis" "Testudines" "Cheloniidae" "Eretmochelys imbricata" "EN" 1
"406" "repteis" "Testudines" "Cheloniidae" "Lepidochelys olivacea" "VU" 1
"407" "repteis" "Testudines" "Dermochelyidae" "Dermochelys coriacea" "CR" 1
"408" "aves" "Accipitriformes" "Accipitridae" "Amadonastur lacernulatus" "VU" 1
"409" "aves" "Accipitriformes" "Accipitridae" "Circus cinereus" "VU" 1
"410" "aves" "Accipitriformes" "Accipitridae" "Harpia harpyja" "VU" 1
"411" "aves" "Accipitriformes" "Accipitridae" "Leptodon forbesi" "EN" 1
"412" "aves" "Accipitriformes" "Accipitridae" "Morphnus guianensis" "VU" 1
"413" "aves" "Accipitriformes" "Accipitridae" "Urubitinga coronata" "EN" 1
"414" "aves" "Anseriformes" "Anatidae" "Mergus octosetaceus" "CR" 1
"415" "aves" "Apodiformes" "Trochilidae" "Augastes lumachella" "EN" 1
"416" "aves" "Apodiformes" "Trochilidae" "Campylopterus calcirupicola" "EN" 0
"417" "aves" "Apodiformes" "Trochilidae" "Colibri delphinae greenewalti" "EN" 0
"418" "aves" "Apodiformes" "Trochilidae" "Discosura langsdorffi langsdorffi" "EN" 1
"419" "aves" "Apodiformes" "Trochilidae" "Glaucis dohrnii" "VU" 1
"420" "aves" "Apodiformes" "Trochilidae" "Lophornis gouldii" "VU" 1
"421" "aves" "Apodiformes" "Trochilidae" "Phaethornis aethopygus" "VU" 1
"422" "aves" "Apodiformes" "Trochilidae" "Phaethornis major" "VU" 1
"423" "aves" "Apodiformes" "Trochilidae" "Phaethornis margarettae" "EN" 1
"424" "aves" "Apodiformes" "Trochilidae" "Thalurania watertonii" "EN" 1
"425" "aves" "Caprimulgiformes" "Caprimulgidae" "Hydropsalis candicans" "EN" 1
"426" "aves" "Caprimulgiformes" "Caprimulgidae" "Nyctiprogne vielliardi" "EN" 0
"427" "aves" "Charadriiformes" "Burhinidae" "Burhinus bistriatus" "VU" 0
"428" "aves" "Charadriiformes" "Charadriidae" "Charadrius wilsonia" "VU" 1
"429" "aves" "Charadriiformes" "Laridae" "Sterna dougallii" "VU" 1
"430" "aves" "Charadriiformes" "Laridae" "Sterna hirundinacea" "VU" 1
"431" "aves" "Charadriiformes" "Laridae" "Thalasseus acuflavidus" "VU" 0
"432" "aves" "Charadriiformes" "Laridae" "Thalasseus maximus" "EN" 1
"433" "aves" "Charadriiformes" "Scolopacidae" "Calidris canutus" "VU" 1
"434" "aves" "Charadriiformes" "Scolopacidae" "Calidris pusilla" "EN" 1
"435" "aves" "Charadriiformes" "Scolopacidae" "Calidris subruficollis" "VU" 1
"436" "aves" "Charadriiformes" "Scolopacidae" "Limnodromus griseus" "EN" 1
"437" "aves" "Charadriiformes" "Scolopacidae" "Numenius borealis" "RE" 1
"438" "aves" "Charadriiformes" "Scolopacidae" "Numenius hudsonicus" "VU" 0
"439" "aves" "Columbiformes" "Columbidae" "Columbina cyanopis" "CR" 1
"440" "aves" "Columbiformes" "Columbidae" "Paraclaravis geoffroyi" "CR (PEX)" 1
"441" "aves" "Coraciiformes" "Momotidae" "Momotus momota marcgraviana" "EN" 1
"442" "aves" "Cuculiformes" "Cuculidae" "Neomorphus geoffroyi" "VU" 1
"443" "aves" "Cuculiformes" "Cuculidae" "Neomorphus geoffroyi amazonicus" "VU" 1
"444" "aves" "Cuculiformes" "Cuculidae" "Neomorphus geoffroyi dulcis" "EN" 1
"445" "aves" "Cuculiformes" "Cuculidae" "Neomorphus geoffroyi geoffroyi" "CR (PEX)" 1
"446" "aves" "Cuculiformes" "Cuculidae" "Neomorphus squamiger" "VU" 1
"447" "aves" "Galbuliformes" "Bucconidae" "Malacoptila minor" "VU" 0
"448" "aves" "Galbuliformes" "Bucconidae" "Monasa morphoeus morphoeus" "EN" 1
"449" "aves" "Galliformes" "Cracidae" "Aburria cujubi" "VU" 0
"450" "aves" "Galliformes" "Cracidae" "Aburria jacutinga" "EN" 1
"451" "aves" "Galliformes" "Cracidae" "Crax blumenbachii" "EN" 1
"452" "aves" "Galliformes" "Cracidae" "Crax fasciolata pinima" "CR" 1
"453" "aves" "Galliformes" "Cracidae" "Crax globulosa" "EN" 1
"454" "aves" "Galliformes" "Cracidae" "Ortalis remota" "CR" 1
"455" "aves" "Galliformes" "Cracidae" "Pauxi mitu" "EW" 1
"456" "aves" "Galliformes" "Cracidae" "Penelope jacucaca" "VU" 1
"457" "aves" "Galliformes" "Cracidae" "Penelope pileata" "VU" 1
"458" "aves" "Galliformes" "Cracidae" "Penelope superciliaris alagoensis" "CR" 1
"459" "aves" "Galliformes" "Odontophoridae" "Odontophorus capueira plumbeicollis" "CR" 1
"460" "aves" "Gruiformes" "Psophiidae" "Psophia dextralis" "VU" 1
"461" "aves" "Gruiformes" "Psophiidae" "Psophia interjecta" "EN" 1
"462" "aves" "Gruiformes" "Psophiidae" "Psophia obscura" "CR" 1
"463" "aves" "Gruiformes" "Psophiidae" "Psophia viridis" "VU" 0
"464" "aves" "Gruiformes" "Rallidae" "Laterallus spilopterus" "EN" 1
"465" "aves" "Gruiformes" "Rallidae" "Laterallus xenopterus" "EN" 0
"466" "aves" "Nyctibiiformes" "Nyctibiidae" "Nyctibius aethereus aethereus" "EN" 1
"467" "aves" "Nyctibiiformes" "Nyctibiidae" "Nyctibius leucopterus" "CR" 1
"468" "aves" "Passeriformes" "Cardinalidae" "Granatellus pelzelni paraensis" "VU" 0
"469" "aves" "Passeriformes" "Conopophagidae" "Conopophaga cearae" "EN" 1
"470" "aves" "Passeriformes" "Conopophagidae" "Conopophaga lineata lineata" "VU" 1
"471" "aves" "Passeriformes" "Corvidae" "Cyanocorax hafferi" "VU" 1
"472" "aves" "Passeriformes" "Cotingidae" "Cotinga maculata" "EN" 1
"473" "aves" "Passeriformes" "Cotingidae" "Lipaugus conditus" "VU" 1
"474" "aves" "Passeriformes" "Cotingidae" "Procnias albus wallacei" "VU" 1
"475" "aves" "Passeriformes" "Cotingidae" "Xipholena atropurpurea" "VU" 1
"476" "aves" "Passeriformes" "Cotingidae" "Xipholena lamellipennis" "VU" 0
"477" "aves" "Passeriformes" "Dendrocolaptidae" "Campylorhamphus cardosoi" "VU" 1
"478" "aves" "Passeriformes" "Dendrocolaptidae" "Campylorhamphus multostriatus" "VU" 1
"479" "aves" "Passeriformes" "Dendrocolaptidae" "Campylorhamphus trochilirostris trochilirostris" "VU" 1
"480" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrexetastes rufigula paraensis" "VU" 1
"481" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrocincla merula badia" "VU" 1
"482" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrocincla taunayi" "EN" 1
"483" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrocolaptes medius" "VU" 1
"484" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrocolaptes retentus" "VU" 1
"485" "aves" "Passeriformes" "Dendrocolaptidae" "Dendrocolaptes transfasciatus" "VU" 1
"486" "aves" "Passeriformes" "Dendrocolaptidae" "Hylexetastes brigidai" "VU" 1
"487" "aves" "Passeriformes" "Dendrocolaptidae" "Hylexetastes uniformis" "VU" 0
"488" "aves" "Passeriformes" "Dendrocolaptidae" "Xiphocolaptes carajaensis" "VU" 1
"489" "aves" "Passeriformes" "Dendrocolaptidae" "Xiphocolaptes falcirostris" "VU" 1
"490" "aves" "Passeriformes" "Dendrocolaptidae" "Xiphorhynchus atlanticus" "VU" 1
"491" "aves" "Passeriformes" "Dendrocolaptidae" "Xiphorhynchus guttatoides gracilirostris" "EN" 1
"492" "aves" "Passeriformes" "Formicariidae" "Chamaeza nobilis fulvipectus" "VU" 1
"493" "aves" "Passeriformes" "Fringillidae" "Spinus yarrellii" "VU" 1
"494" "aves" "Passeriformes" "Furnariidae" "Acrobatornis fonsecai" "VU" 1
"495" "aves" "Passeriformes" "Furnariidae" "Anabazenops dorsalis" "VU" 0
"496" "aves" "Passeriformes" "Furnariidae" "Asthenes hudsoni" "VU" 1
"497" "aves" "Passeriformes" "Furnariidae" "Asthenes luizae" "EN" 0
"498" "aves" "Passeriformes" "Furnariidae" "Automolus lammi" "EN" 1
"499" "aves" "Passeriformes" "Furnariidae" "Cichlocolaptes mazarbarnetti" "EX" 1
"500" "aves" "Passeriformes" "Furnariidae" "Cinclodes espinhacensis" "EN" 1
"501" "aves" "Passeriformes" "Furnariidae" "Coryphistera alaudina" "CR" 1
"502" "aves" "Passeriformes" "Furnariidae" "Leptasthenura platensis" "CR" 1
"503" "aves" "Passeriformes" "Furnariidae" "Philydor novaesi" "EX" 1
"504" "aves" "Passeriformes" "Furnariidae" "Pseudoseisura lophotes" "VU" 1
"505" "aves" "Passeriformes" "Furnariidae" "Synallaxis infuscata" "EN" 1
"506" "aves" "Passeriformes" "Furnariidae" "Synallaxis kollari" "VU" 1
"507" "aves" "Passeriformes" "Furnariidae" "Syndactyla ucayalae" "VU" 0
"508" "aves" "Passeriformes" "Furnariidae" "Thripophaga macroura" "VU" 1
"509" "aves" "Passeriformes" "Grallariidae" "Grallaria varia distincta" "VU" 1
"510" "aves" "Passeriformes" "Grallariidae" "Grallaria varia intercedens" "EN" 1
"511" "aves" "Passeriformes" "Grallariidae" "Hylopezus paraensis" "VU" 1
"512" "aves" "Passeriformes" "Grallariidae" "Hylopezus whittakeri" "VU" 0
"513" "aves" "Passeriformes" "Icteridae" "Anumara forbesi" "VU" 1
"514" "aves" "Passeriformes" "Icteridae" "Cacicus koepckeae" "VU" 0
"515" "aves" "Passeriformes" "Icteridae" "Leistes defilippii" "RE" 1
"516" "aves" "Passeriformes" "Icteridae" "Xanthopsar flavus" "VU" 1
"517" "aves" "Passeriformes" "Motacillidae" "Anthus nattereri" "VU" 1
"518" "aves" "Passeriformes" "Onychorhynchidae" "Onychorhynchus swainsoni" "VU" 0
"519" "aves" "Passeriformes" "Oxyruncidae" "Oxyruncus cristatus tocantinsi" "VU" 0
"520" "aves" "Passeriformes" "Passerellidae" "Arremonops conirostris" "EN" 1
"521" "aves" "Passeriformes" "Pipridae" "Antilophia bokermanni" "CR" 1
"522" "aves" "Passeriformes" "Pipridae" "Lepidothrix iris" "EN" 1
"523" "aves" "Passeriformes" "Pipridae" "Lepidothrix iris iris" "EN" 1
"524" "aves" "Passeriformes" "Pipridae" "Lepidothrix vilasboasi" "EN" 1
"525" "aves" "Passeriformes" "Pipridae" "Neopelma aurifrons" "EN" 1
"526" "aves" "Passeriformes" "Platyrinchidae" "Calyptura cristata" "CR (PEX)" 1
"527" "aves" "Passeriformes" "Platyrinchidae" "Platyrinchus leucoryphus" "VU" 0
"528" "aves" "Passeriformes" "Platyrinchidae" "Platyrinchus mystaceus niveigularis" "VU" 1
"529" "aves" "Passeriformes" "Rhinocryptidae" "Eleoscytalopus psychopompus" "EN" 1
"530" "aves" "Passeriformes" "Rhinocryptidae" "Merulaxis stresemanni" "CR" 1
"531" "aves" "Passeriformes" "Rhinocryptidae" "Scytalopus diamantinensis" "EN" 1
"532" "aves" "Passeriformes" "Rhinocryptidae" "Scytalopus gonzagai" "EN" 1
"533" "aves" "Passeriformes" "Rhinocryptidae" "Scytalopus iraiensis" "EN" 1
"534" "aves" "Passeriformes" "Rhinocryptidae" "Scytalopus novacapitalis" "EN" 1
"535" "aves" "Passeriformes" "Rhynchocyclidae" "Cnipodectes superrufus" "VU" 0
"536" "aves" "Passeriformes" "Rhynchocyclidae" "Hemitriccus kaempferi" "VU" 1
"537" "aves" "Passeriformes" "Rhynchocyclidae" "Hemitriccus mirandae" "EN" 1
"538" "aves" "Passeriformes" "Rhynchocyclidae" "Phylloscartes beckeri" "EN" 1
"539" "aves" "Passeriformes" "Rhynchocyclidae" "Phylloscartes ceciliae" "CR" 1
"540" "aves" "Passeriformes" "Rhynchocyclidae" "Phylloscartes roquettei" "EN" 1
"541" "aves" "Passeriformes" "Rhynchocyclidae" "Poecilotriccus albifacies" "VU" 0
"542" "aves" "Passeriformes" "Scleruridae" "Geositta poeciloptera" "VU" 1
"543" "aves" "Passeriformes" "Scleruridae" "Sclerurus caudacutus caligineus" "CR" 1
"544" "aves" "Passeriformes" "Scleruridae" "Sclerurus caudacutus umbretta" "CR" 1
"545" "aves" "Passeriformes" "Scleruridae" "Sclerurus cearensis" "EN" 1
"546" "aves" "Passeriformes" "Scleruridae" "Sclerurus macconnelli bahiae" "EN" 1
"547" "aves" "Passeriformes" "Thamnophilidae" "Clytoctantes atrogularis" "VU" 0
"548" "aves" "Passeriformes" "Thamnophilidae" "Dysithamnus plumbeus" "EN" 1
"549" "aves" "Passeriformes" "Thamnophilidae" "Epinecrophylla dentei" "VU" 0
"550" "aves" "Passeriformes" "Thamnophilidae" "Formicivora acutirostris" "VU" 1
"551" "aves" "Passeriformes" "Thamnophilidae" "Formicivora erythronotos" "CR" 1
"552" "aves" "Passeriformes" "Thamnophilidae" "Formicivora grantsaui" "EN" 1
"553" "aves" "Passeriformes" "Thamnophilidae" "Formicivora littoralis" "EN" 1
"554" "aves" "Passeriformes" "Thamnophilidae" "Formicivora paludicola" "CR" 1
"555" "aves" "Passeriformes" "Thamnophilidae" "Hypocnemis hypoxantha ochraceiventris" "VU" 0
"556" "aves" "Passeriformes" "Thamnophilidae" "Hypocnemis ochrogyna" "VU" 1
"557" "aves" "Passeriformes" "Thamnophilidae" "Hypocnemis striata" "VU" 0
"558" "aves" "Passeriformes" "Thamnophilidae" "Myrmoderus ruficauda" "EN" 1
"559" "aves" "Passeriformes" "Thamnophilidae" "Myrmotherula fluminensis" "CR (PEX)" 1
"560" "aves" "Passeriformes" "Thamnophilidae" "Myrmotherula minor" "VU" 1
"561" "aves" "Passeriformes" "Thamnophilidae" "Myrmotherula oreni" "VU" 0
"562" "aves" "Passeriformes" "Thamnophilidae" "Myrmotherula snowi" "CR" 1
"563" "aves" "Passeriformes" "Thamnophilidae" "Myrmotherula urosticta" "VU" 1
"564" "aves" "Passeriformes" "Thamnophilidae" "Phlegopsis borbae" "VU" 0
"565" "aves" "Passeriformes" "Thamnophilidae" "Phlegopsis nigromaculata confinis" "VU" 1
"566" "aves" "Passeriformes" "Thamnophilidae" "Phlegopsis nigromaculata paraensis" "VU" 1
"567" "aves" "Passeriformes" "Thamnophilidae" "Pyriglena atra" "EN" 1
"568" "aves" "Passeriformes" "Thamnophilidae" "Pyriglena pernambucensis" "VU" 1
"569" "aves" "Passeriformes" "Thamnophilidae" "Rhegmatorhina gymnops" "VU" 1
"570" "aves" "Passeriformes" "Thamnophilidae" "Rhegmatorhina hoffmannsi" "VU" 0
"571" "aves" "Passeriformes" "Thamnophilidae" "Rhopornis ardesiacus" "EN" 1
"572" "aves" "Passeriformes" "Thamnophilidae" "Terenura sicki" "CR" 1
"573" "aves" "Passeriformes" "Thamnophilidae" "Thamnomanes caesius caesius" "VU" 1
"574" "aves" "Passeriformes" "Thamnophilidae" "Thamnophilus aethiops distans" "EN" 1
"575" "aves" "Passeriformes" "Thamnophilidae" "Thamnophilus caerulescens cearensis" "VU" 1
"576" "aves" "Passeriformes" "Thamnophilidae" "Thamnophilus caerulescens pernambucensis" "VU" 1
"577" "aves" "Passeriformes" "Thamnophilidae" "Thamnophilus nigrocinereus huberi" "VU" 0
"578" "aves" "Passeriformes" "Thamnophilidae" "Thamnophilus nigrocinereus tschudii" "EN" 1
"579" "aves" "Passeriformes" "Thraupidae" "Conothraupis mesoleuca" "EN" 1
"580" "aves" "Passeriformes" "Thraupidae" "Coryphaspiza melanotis" "VU" 1
"581" "aves" "Passeriformes" "Thraupidae" "Gubernatrix cristata" "CR" 1
"582" "aves" "Passeriformes" "Thraupidae" "Nemosia rourei" "CR" 1
"583" "aves" "Passeriformes" "Thraupidae" "Sporophila beltoni" "VU" 1
